firma_id,il,kasaba,toplam_varliklar(€),ozkaynaklar(€),net_ciro(€),faaliyet_karı(€),kredi_bakiyesi(€),temerrut_durumu,pd,lgd,ead(€),ecl(€),rwa(€),overdraft_limit(€),geciken_taksit_sayisi,erken_uyari_seviye,tarih
241,TO,Torino,3421093.11670821,1762767.2940141712,3414366.3675950365,431435.24259662034,182153.2533140974,1,0.397,0.59,243131.70943522317,56948.74030101232,2086263.0495752513,56950.078163051614,0,2,2024-01-01
241,TO,Torino,3421093.11670821,1762767.2940141712,3414366.3675950365,431435.24259662034,182153.2533140974,0,0.041,0.38,258957.71186412137,4034.561150843011,2843113.170054552,56950.078163051614,0,2,2024-01-31
241,TO,Torino,3421093.11670821,1762767.2940141712,3414366.3675950365,431435.24259662034,182153.2533140974,0,0.02,0.34,249343.18737230648,1695.5336741316842,1656241.6977311817,56950.078163051614,0,1,2024-03-01
241,TO,Torino,3421093.11670821,1762767.2940141712,3414366.3675950365,431435.24259662034,182153.2533140974,0,0.077,0.55,250457.52305097657,10606.87610120886,1844385.1354834386,56950.078163051614,0,1,2024-03-31
241,TO,Torino,3421093.11670821,1762767.2940141712,3414366.3675950365,431435.24259662034,182153.2533140974,0,0.018,0.27,218065.19566576806,1059.7968509356326,1456382.8083322756,56950.078163051614,0,1,2024-04-30
241,TO,Torino,3421093.11670821,1762767.2940141712,3414366.3675950365,431435.24259662034,182153.2533140974,0,0.064,0.6,260698.0462234881,10010.804974981942,1135535.7502216613,56950.078163051614,0,1,2024-05-30
242,MI,Milano,8607174.734404447,2416936.761349627,4245843.475927612,330369.8933098925,931985.5670701507,0,0.084,0.57,1062630.4870118282,50878.74771812633,4971310.114806632,87727.8723121781,2,4,2024-01-01
242,MI,Milano,8607174.734404447,2416936.761349627,4245843.475927612,330369.8933098925,931985.5670701507,0,0.026,0.24,999688.545102691,6238.056521440792,7208993.304642203,87727.8723121781,2,3,2024-01-31
242,MI,Milano,8607174.734404447,2416936.761349627,4245843.475927612,330369.8933098925,931985.5670701507,0,0.063,0.41,1038022.6226174675,26812.124342209187,4936933.275748647,87727.8723121781,2,3,2024-03-01
242,MI,Milano,8607174.734404447,2416936.761349627,4245843.475927612,330369.8933098925,931985.5670701507,0,0.07,0.41,1053508.7585201566,30235.701369528495,4100546.814215338,87727.8723121781,2,1,2024-03-31
242,MI,Milano,8607174.734404447,2416936.761349627,4245843.475927612,330369.8933098925,931985.5670701507,0,0.05,0.56,1006238.3785194206,28174.67459854378,4807374.928723777,87727.8723121781,2,3,2024-04-30
242,MI,Milano,8607174.734404447,2416936.761349627,4245843.475927612,330369.8933098925,931985.5670701507,0,0.052,0.33,1000121.168586344,17162.079252941665,6534258.040016696,87727.8723121781,2,1,2024-05-30
243,NA,Napoli,8804799.147710802,5877396.098231965,994203.9053437237,107578.8116231944,606606.5920727785,0,0.025,0.5,616580.0662080258,7707.250827600323,4293292.373486821,19268.970022927766,1,1,2024-01-01
243,NA,Napoli,8804799.147710802,5877396.098231965,994203.9053437237,107578.8116231944,606606.5920727785,0,0.095,0.49,625731.6572078568,29127.80864302573,6589820.592717057,19268.970022927766,1,1,2024-01-31
243,NA,Napoli,8804799.147710802,5877396.098231965,994203.9053437237,107578.8116231944,606606.5920727785,0,0.095,0.25,622915.7243631349,14794.248453624456,8182848.140177295,19268.970022927766,1,2,2024-03-01
243,NA,Napoli,8804799.147710802,5877396.098231965,994203.9053437237,107578.8116231944,606606.5920727785,0,0.003,0.41,625572.1347082498,769.4537256911473,5371755.8097162135,19268.970022927766,1,1,2024-03-31
243,NA,Napoli,8804799.147710802,5877396.098231965,994203.9053437237,107578.8116231944,606606.5920727785,1,0.17,0.4,624042.9500294165,42434.920602000326,3690748.1447375803,19268.970022927766,1,1,2024-04-30
243,NA,Napoli,8804799.147710802,5877396.098231965,994203.9053437237,107578.8116231944,606606.5920727785,1,0.516,0.28,633114.1939345531,91472.33873966425,3930729.0462073465,19268.970022927766,1,2,2024-05-30
244,RM,Roma,904677.1808748686,658805.6231421502,304926.4823540615,20272.386702618445,781914.4099285811,0,0.069,0.32,795227.4474252639,17558.62203914983,862078.2749028965,12566.638904657439,1,1,2024-01-01
244,RM,Roma,904677.1808748686,658805.6231421502,304926.4823540615,20272.386702618445,781914.4099285811,0,0.068,0.51,800234.9176910155,27752.14694552442,371334.3510594734,12566.638904657439,1,1,2024-01-31
244,RM,Roma,904677.1808748686,658805.6231421502,304926.4823540615,20272.386702618445,781914.4099285811,0,0.081,0.45,791582.786620745,28853.192572326156,451275.3264729042,12566.638904657439,1,1,2024-03-01
244,RM,Roma,904677.1808748686,658805.6231421502,304926.4823540615,20272.386702618445,781914.4099285811,1,0.112,0.43,795541.062631549,38313.257576335396,505464.68026604404,12566.638904657439,1,1,2024-03-31
244,RM,Roma,904677.1808748686,658805.6231421502,304926.4823540615,20272.386702618445,781914.4099285811,0,0.039,0.3,793213.4733603722,9280.597638316356,782874.5703278643,12566.638904657439,1,4,2024-04-30
244,RM,Roma,904677.1808748686,658805.6231421502,304926.4823540615,20272.386702618445,781914.4099285811,0,0.078,0.41,796049.6561868715,25457.66800485615,897132.7700160141,12566.638904657439,1,1,2024-05-30
245,RM,Roma,755921.4998465794,585237.5627782511,3975655.5184725607,77497.89177123687,982571.103086541,0,0.092,0.54,1020589.8966617692,50702.9060661567,502115.13833931746,35208.03928451399,1,3,2024-01-01
245,RM,Roma,755921.4998465794,585237.5627782511,3975655.5184725607,77497.89177123687,982571.103086541,1,0.582,0.25,1005828.0484375833,146347.98104766835,584868.3241410996,35208.03928451399,1,2,2024-01-31
245,RM,Roma,755921.4998465794,585237.5627782511,3975655.5184725607,77497.89177123687,982571.103086541,0,0.007,0.56,1030766.3598313157,4040.6041305387585,415824.5897987483,35208.03928451399,1,3,2024-03-01
245,RM,Roma,755921.4998465794,585237.5627782511,3975655.5184725607,77497.89177123687,982571.103086541,0,0.081,0.37,1004167.6554927558,30094.90463511789,456280.9781575733,35208.03928451399,1,1,2024-03-31
245,RM,Roma,755921.4998465794,585237.5627782511,3975655.5184725607,77497.89177123687,982571.103086541,0,0.011,0.6,1008770.7015065639,6657.886629943321,331839.47142990556,35208.03928451399,1,2,2024-04-30
245,RM,Roma,755921.4998465794,585237.5627782511,3975655.5184725607,77497.89177123687,982571.103086541,0,0.045,0.51,1018365.5111661677,23371.488481263546,549393.7819859613,35208.03928451399,1,2,2024-05-30
246,TO,Torino,347748.50548227946,188614.09808177376,4426762.632580427,-419583.51203508535,411130.2827629515,0,0.098,0.28,463527.4703334245,12719.19378594917,313528.59672949277,92696.51757037717,2,3,2024-01-01
246,TO,Torino,347748.50548227946,188614.09808177376,4426762.632580427,-419583.51203508535,411130.2827629515,0,0.052,0.53,525940.4350419999,14494.918389757519,168868.17012044197,92696.51757037717,2,1,2024-01-31
246,TO,Torino,347748.50548227946,188614.09808177376,4426762.632580427,-419583.51203508535,411130.2827629515,0,0.086,0.56,546117.3800266647,26301.01302208417,318431.31259458367,92696.51757037717,2,2,2024-03-01
246,TO,Torino,347748.50548227946,188614.09808177376,4426762.632580427,-419583.51203508535,411130.2827629515,0,0.078,0.5,507362.5634700686,19787.139975332677,125582.12595111514,92696.51757037717,2,3,2024-03-31
246,TO,Torino,347748.50548227946,188614.09808177376,4426762.632580427,-419583.51203508535,411130.2827629515,0,0.037,0.45,519940.9739550419,8657.017216351447,155611.0374340071,92696.51757037717,2,3,2024-04-30
246,TO,Torino,347748.50548227946,188614.09808177376,4426762.632580427,-419583.51203508535,411130.2827629515,0,0.019,0.36,525198.9169232681,3592.3605917551536,339340.1987053437,92696.51757037717,2,3,2024-05-30
247,RM,Roma,9409448.938934898,2675703.6681725574,402325.15437520004,27081.0808914457,297394.50821359403,0,0.068,0.24,349442.2316999845,5702.897221343747,3229006.2019222244,82977.44232395802,4,4,2024-01-01
247,RM,Roma,9409448.938934898,2675703.6681725574,402325.15437520004,27081.0808914457,297394.50821359403,0,0.091,0.32,401382.0517827758,11688.245347914431,4265741.97997207,82977.44232395802,4,1,2024-01-31
247,RM,Roma,9409448.938934898,2675703.6681725574,402325.15437520004,27081.0808914457,297394.50821359403,0,0.082,0.52,407234.60412373894,17364.48351983623,4215721.024743892,82977.44232395802,4,1,2024-03-01
247,RM,Roma,9409448.938934898,2675703.6681725574,402325.15437520004,27081.0808914457,297394.50821359403,0,0.089,0.32,416176.3761442666,11852.703192588711,5792052.305543729,82977.44232395802,4,2,2024-03-31
247,RM,Roma,9409448.938934898,2675703.6681725574,402325.15437520004,27081.0808914457,297394.50821359403,0,0.042,0.48,381429.67576528946,7689.622263428236,8953049.34080777,82977.44232395802,4,2,2024-04-30
247,RM,Roma,9409448.938934898,2675703.6681725574,402325.15437520004,27081.0808914457,297394.50821359403,0,0.089,0.47,392596.22662393417,16422.300159679162,4445587.617169412,82977.44232395802,4,1,2024-05-30
248,RM,Roma,6864706.160779812,5046074.065726448,1611959.9945423303,-56989.73886288374,597759.0190276973,0,0.075,0.28,605169.133099337,12708.551795086078,6200749.663677444,7652.512712168599,0,2,2024-01-01
248,RM,Roma,6864706.160779812,5046074.065726448,1611959.9945423303,-56989.73886288374,597759.0190276973,0,0.059,0.54,603762.8808274426,19235.88538316232,4824739.928072046,7652.512712168599,0,1,2024-01-31
248,RM,Roma,6864706.160779812,5046074.065726448,1611959.9945423303,-56989.73886288374,597759.0190276973,0,0.073,0.22,606756.7743237134,9744.513795638835,4052120.087515566,7652.512712168599,0,1,2024-03-01
248,RM,Roma,6864706.160779812,5046074.065726448,1611959.9945423303,-56989.73886288374,597759.0190276973,0,0.02,0.37,604526.4346810167,4473.495616639524,5607600.9816342145,7652.512712168599,0,2,2024-03-31
248,RM,Roma,6864706.160779812,5046074.065726448,1611959.9945423303,-56989.73886288374,597759.0190276973,0,0.003,0.57,606836.6842832328,1037.690730124328,2223731.0492551792,7652.512712168599,0,3,2024-04-30
248,RM,Roma,6864706.160779812,5046074.065726448,1611959.9945423303,-56989.73886288374,597759.0190276973,0,0.058,0.39,604798.0970028152,13680.532954203682,6334748.127341738,7652.512712168599,0,1,2024-05-30
249,NA,Napoli,845906.7639741923,649642.2142294677,4606649.394636156,485217.49107546493,473213.60285070474,0,0.02,0.33,482347.8527391695,3183.495828078519,600893.67473612,10193.087821408604,0,3,2024-01-01
249,NA,Napoli,845906.7639741923,649642.2142294677,4606649.394636156,485217.49107546493,473213.60285070474,0,0.008,0.34,480247.704065608,1306.2737550584538,639710.3373454411,10193.087821408604,0,1,2024-01-31
249,NA,Napoli,845906.7639741923,649642.2142294677,4606649.394636156,485217.49107546493,473213.60285070474,0,0.055,0.31,483926.49007372913,8250.946655757081,321697.17966678523,10193.087821408604,0,3,2024-03-01
249,NA,Napoli,845906.7639741923,649642.2142294677,4606649.394636156,485217.49107546493,473213.60285070474,0,0.092,0.33,486279.5124923422,14763.445999267511,399548.1148092421,10193.087821408604,0,2,2024-03-31
249,NA,Napoli,845906.7639741923,649642.2142294677,4606649.394636156,485217.49107546493,473213.60285070474,0,0.051,0.47,484312.67785343394,11608.974888146811,595007.7854562739,10193.087821408604,0,1,2024-04-30
249,NA,Napoli,845906.7639741923,649642.2142294677,4606649.394636156,485217.49107546493,473213.60285070474,0,0.058,0.21,480864.98566573777,5856.935525408686,389480.5701587835,10193.087821408604,0,1,2024-05-30
250,RM,Roma,5402534.045709872,2966943.184647209,4549540.0721454155,71925.11077659321,927313.1279716947,0,0.084,0.35,1009952.3815646069,29692.60001799944,3456330.7274243995,65543.48015343286,1,1,2024-01-01
250,RM,Roma,5402534.045709872,2966943.184647209,4549540.0721454155,71925.11077659321,927313.1279716947,0,0.035,0.26,1025514.8908780302,9332.185506990076,1806781.8497947739,65543.48015343286,1,1,2024-01-31
250,RM,Roma,5402534.045709872,2966943.184647209,4549540.0721454155,71925.11077659321,927313.1279716947,0,0.031,0.43,969914.8841543588,12928.965405777602,4585339.541196164,65543.48015343286,1,1,2024-03-01
250,RM,Roma,5402534.045709872,2966943.184647209,4549540.0721454155,71925.11077659321,927313.1279716947,0,0.072,0.56,1014865.2853020044,40919.36830337682,3921247.3779624756,65543.48015343286,1,1,2024-03-31
250,RM,Roma,5402534.045709872,2966943.184647209,4549540.0721454155,71925.11077659321,927313.1279716947,0,0.077,0.55,966887.0967981438,40947.668549401395,3076199.556289325,65543.48015343286,1,2,2024-04-30
250,RM,Roma,5402534.045709872,2966943.184647209,4549540.0721454155,71925.11077659321,927313.1279716947,0,0.034,0.36,999597.4107450035,12235.072307518843,5401797.144894071,65543.48015343286,1,1,2024-05-30
251,TO,Torino,2164095.302047179,644268.3655190126,259631.25000825073,17562.80016757436,549126.3705739459,0,0.027,0.34,580900.4822992868,5332.666427507453,1216189.3742334265,21318.15875125061,0,2,2024-01-01
251,TO,Torino,2164095.302047179,644268.3655190126,259631.25000825073,17562.80016757436,549126.3705739459,0,0.08,0.51,574020.7789018577,23420.047779195796,1944103.8530710973,21318.15875125061,0,3,2024-01-31
251,TO,Torino,2164095.302047179,644268.3655190126,259631.25000825073,17562.80016757436,549126.3705739459,0,0.025,0.36,575951.131532228,5183.560183790051,1635230.3152498163,21318.15875125061,0,1,2024-03-01
251,TO,Torino,2164095.302047179,644268.3655190126,259631.25000825073,17562.80016757436,549126.3705739459,0,0.069,0.3,570437.4995286632,11808.056240243328,1780450.4181635329,21318.15875125061,0,2,2024-03-31
251,TO,Torino,2164095.302047179,644268.3655190126,259631.25000825073,17562.80016757436,549126.3705739459,0,0.019,0.29,565282.6410450448,3114.707352158196,1505739.3676112918,21318.15875125061,0,2,2024-04-30
251,TO,Torino,2164095.302047179,644268.3655190126,259631.25000825073,17562.80016757436,549126.3705739459,0,0.008,0.27,580770.6470437391,1254.4645976144764,1359014.767596736,21318.15875125061,0,3,2024-05-30
252,TO,Torino,8502649.420021549,4310092.76515914,3548104.1568796905,-149639.1528702905,691512.7378776392,0,0.093,0.24,720681.0280769501,16085.600546677526,4419724.33860276,27966.073347065663,4,1,2024-01-01
252,TO,Torino,8502649.420021549,4310092.76515914,3548104.1568796905,-149639.1528702905,691512.7378776392,0,0.024,0.57,716851.2282951674,9806.52480307789,6582434.395312063,27966.073347065663,4,2,2024-01-31
252,TO,Torino,8502649.420021549,4310092.76515914,3548104.1568796905,-149639.1528702905,691512.7378776392,0,0.09,0.29,707902.382259712,18476.25217697848,2880918.5910836984,27966.073347065663,4,3,2024-03-01
252,TO,Torino,8502649.420021549,4310092.76515914,3548104.1568796905,-149639.1528702905,691512.7378776392,1,0.188,0.48,705745.0301270458,63686.43151866461,3673502.146066309,27966.073347065663,4,2,2024-03-31
252,TO,Torino,8502649.420021549,4310092.76515914,3548104.1568796905,-149639.1528702905,691512.7378776392,0,0.047,0.47,726916.6169506864,16057.588068440662,5251841.156944012,27966.073347065663,4,2,2024-04-30
252,TO,Torino,8502649.420021549,4310092.76515914,3548104.1568796905,-149639.1528702905,691512.7378776392,0,0.006,0.5,710316.0605330633,2130.94818159919,2740096.7231956935,27966.073347065663,4,1,2024-05-30
253,RM,Roma,8669812.114086952,2518560.154294096,113644.7938790262,-7614.9091140425235,370022.52318829065,0,0.069,0.21,435339.9417337651,6308.075755722257,3454880.953593008,58437.01512913907,3,3,2024-01-01
253,RM,Roma,8669812.114086952,2518560.154294096,113644.7938790262,-7614.9091140425235,370022.52318829065,1,0.143,0.45,400877.5780305686,25796.472146267086,8255845.753044835,58437.01512913907,3,2,2024-01-31
253,RM,Roma,8669812.114086952,2518560.154294096,113644.7938790262,-7614.9091140425235,370022.52318829065,0,0.035,0.23,422203.53090143227,3398.7384237565307,6666638.495997425,58437.01512913907,3,1,2024-03-01
253,RM,Roma,8669812.114086952,2518560.154294096,113644.7938790262,-7614.9091140425235,370022.52318829065,0,0.013,0.3,405093.10557350796,1579.863111736681,7501547.234304821,58437.01512913907,3,1,2024-03-31
253,RM,Roma,8669812.114086952,2518560.154294096,113644.7938790262,-7614.9091140425235,370022.52318829065,0,0.035,0.29,436609.6576260672,4431.588024904582,5374430.544827425,58437.01512913907,3,1,2024-04-30
253,RM,Roma,8669812.114086952,2518560.154294096,113644.7938790262,-7614.9091140425235,370022.52318829065,0,0.05,0.32,431910.90368411416,6910.574458945826,6664042.4427663125,58437.01512913907,3,1,2024-05-30
254,MI,Milano,4712130.116185986,1105512.7087291835,972706.7996371498,66292.51710438167,867527.0261129249,0,0.048,0.42,951144.5874215014,19175.07488241747,1642840.7065723755,88397.76223966,1,1,2024-01-01
254,MI,Milano,4712130.116185986,1105512.7087291835,972706.7996371498,66292.51710438167,867527.0261129249,0,0.027,0.57,948657.8145241683,14599.843765526948,4263917.281846108,88397.76223966,1,1,2024-01-31
254,MI,Milano,4712130.116185986,1105512.7087291835,972706.7996371498,66292.51710438167,867527.0261129249,0,0.018,0.36,921594.3405625095,5971.931326845061,2868388.408493767,88397.76223966,1,1,2024-03-01
254,MI,Milano,4712130.116185986,1105512.7087291835,972706.7996371498,66292.51710438167,867527.0261129249,0,0.065,0.58,930034.2748242214,35062.29216087314,3761474.77203336,88397.76223966,1,2,2024-03-31
254,MI,Milano,4712130.116185986,1105512.7087291835,972706.7996371498,66292.51710438167,867527.0261129249,0,0.09,0.59,943747.6829735715,50113.00196589664,3561066.56196829,88397.76223966,1,2,2024-04-30
254,MI,Milano,4712130.116185986,1105512.7087291835,972706.7996371498,66292.51710438167,867527.0261129249,0,0.032,0.57,981558.5084026151,17903.6271932637,1791199.384851161,88397.76223966,1,1,2024-05-30
255,RM,Roma,9233173.411642984,2297636.969065418,3457685.663903671,-110550.94450088085,44833.489314202474,0,0.071,0.54,54874.68942249186,2103.895592458338,4133493.2490003826,6904.11706192893,1,2,2024-01-01
255,RM,Roma,9233173.411642984,2297636.969065418,3457685.663903671,-110550.94450088085,44833.489314202474,0,0.025,0.44,50063.90191220226,550.7029210342249,4925158.570621841,6904.11706192893,1,1,2024-01-31
255,RM,Roma,9233173.411642984,2297636.969065418,3457685.663903671,-110550.94450088085,44833.489314202474,0,0.045,0.4,50347.03957195708,906.2467122952274,3797378.619149251,6904.11706192893,1,1,2024-03-01
255,RM,Roma,9233173.411642984,2297636.969065418,3457685.663903671,-110550.94450088085,44833.489314202474,0,0.059,0.51,49454.053070362905,1488.0724568872197,3471569.3336473615,6904.11706192893,1,2,2024-03-31
255,RM,Roma,9233173.411642984,2297636.969065418,3457685.663903671,-110550.94450088085,44833.489314202474,0,0.095,0.49,50541.509846026005,2352.7072833325105,4641330.903816915,6904.11706192893,1,2,2024-04-30
255,RM,Roma,9233173.411642984,2297636.969065418,3457685.663903671,-110550.94450088085,44833.489314202474,0,0.013,0.27,53634.33022397984,188.25649908616924,6091125.898379411,6904.11706192893,1,1,2024-05-30
256,TO,Torino,6767813.621973879,3074036.421975811,2578719.2065708,-92228.21985876236,556264.4061101626,0,0.025,0.3,642321.5419709645,4817.411564782234,5906114.26841535,97936.17073539738,3,3,2024-01-01
256,TO,Torino,6767813.621973879,3074036.421975811,2578719.2065708,-92228.21985876236,556264.4061101626,0,0.055,0.45,656338.27610158,16244.372333514106,4086767.7801284143,97936.17073539738,3,1,2024-01-31
256,TO,Torino,6767813.621973879,3074036.421975811,2578719.2065708,-92228.21985876236,556264.4061101626,0,0.041,0.52,680016.9783711421,14497.96197887275,2665158.756585355,97936.17073539738,3,1,2024-03-01
256,TO,Torino,6767813.621973879,3074036.421975811,2578719.2065708,-92228.21985876236,556264.4061101626,1,0.326,0.54,610927.589550107,107547.69286440086,4524695.779766108,97936.17073539738,3,2,2024-03-31
256,TO,Torino,6767813.621973879,3074036.421975811,2578719.2065708,-92228.21985876236,556264.4061101626,0,0.011,0.3,645047.2971971803,2128.656080750695,6132241.698864096,97936.17073539738,3,3,2024-04-30
256,TO,Torino,6767813.621973879,3074036.421975811,2578719.2065708,-92228.21985876236,556264.4061101626,1,0.576,0.2,609904.8637519904,70261.04030422929,2729626.8955658376,97936.17073539738,3,1,2024-05-30
257,TO,Torino,8316188.506770891,6117336.016642231,974830.311158186,83737.18820528562,918188.3652146237,1,0.577,0.59,978842.8551553366,333227.4731805312,8249769.897738606,46909.441857200756,3,3,2024-01-01
257,TO,Torino,8316188.506770891,6117336.016642231,974830.311158186,83737.18820528562,918188.3652146237,0,0.079,0.56,975071.039319246,43137.142779483445,4956012.901065428,46909.441857200756,3,1,2024-01-31
257,TO,Torino,8316188.506770891,6117336.016642231,974830.311158186,83737.18820528562,918188.3652146237,0,0.095,0.34,948768.9142098468,30645.23592897805,4395543.78608639,46909.441857200756,3,2,2024-03-01
257,TO,Torino,8316188.506770891,6117336.016642231,974830.311158186,83737.18820528562,918188.3652146237,0,0.061,0.59,973106.8668586599,35022.11613824317,4606017.109675379,46909.441857200756,3,3,2024-03-31
257,TO,Torino,8316188.506770891,6117336.016642231,974830.311158186,83737.18820528562,918188.3652146237,0,0.014,0.4,972304.8069514795,5444.906918928286,7374613.477960245,46909.441857200756,3,3,2024-04-30
257,TO,Torino,8316188.506770891,6117336.016642231,974830.311158186,83737.18820528562,918188.3652146237,0,0.016,0.23,976278.8884489649,3592.706309492191,7123736.697638536,46909.441857200756,3,1,2024-05-30
258,NA,Napoli,4019661.531018927,3105358.2387732747,4587572.559147621,-137719.98072892768,782999.5712723092,0,0.036,0.59,872970.3587216688,18541.890419248244,3592048.055585174,62647.339227061064,1,3,2024-01-01
258,NA,Napoli,4019661.531018927,3105358.2387732747,4587572.559147621,-137719.98072892768,782999.5712723092,0,0.054,0.5,857934.9307970006,23164.24313151902,3712057.00038577,62647.339227061064,1,2,2024-01-31
258,NA,Napoli,4019661.531018927,3105358.2387732747,4587572.559147621,-137719.98072892768,782999.5712723092,1,0.216,0.53,858028.2062884483,98227.06905590156,3151296.1071347925,62647.339227061064,1,1,2024-03-01
258,NA,Napoli,4019661.531018927,3105358.2387732747,4587572.559147621,-137719.98072892768,782999.5712723092,0,0.09,0.29,853508.9534261436,22276.58368442235,2309272.960567653,62647.339227061064,1,4,2024-03-31
258,NA,Napoli,4019661.531018927,3105358.2387732747,4587572.559147621,-137719.98072892768,782999.5712723092,0,0.024,0.35,855284.4762923573,7184.389600855801,1419995.9225589917,62647.339227061064,1,2,2024-04-30
258,NA,Napoli,4019661.531018927,3105358.2387732747,4587572.559147621,-137719.98072892768,782999.5712723092,1,0.512,0.23,876556.4736039352,103223.29033159942,3171950.4744354542,62647.339227061064,1,1,2024-05-30
259,RM,Roma,222919.2827772926,67493.17801612867,4198970.807394406,-392638.2126185014,240815.8305819057,0,0.067,0.35,294995.17690009886,6917.636898307318,204954.43810776988,75973.25393815266,0,4,2024-01-01
259,RM,Roma,222919.2827772926,67493.17801612867,4198970.807394406,-392638.2126185014,240815.8305819057,0,0.055,0.34,299846.25690009556,5607.125004031787,119260.5843467234,75973.25393815266,0,2,2024-01-31
259,RM,Roma,222919.2827772926,67493.17801612867,4198970.807394406,-392638.2126185014,240815.8305819057,0,0.091,0.39,303537.58897221554,10772.54903262393,186331.97159368335,75973.25393815266,0,1,2024-03-01
259,RM,Roma,222919.2827772926,67493.17801612867,4198970.807394406,-392638.2126185014,240815.8305819057,0,0.036,0.34,304410.8657383689,3725.988996637635,71755.48000240282,75973.25393815266,0,1,2024-03-31
259,RM,Roma,222919.2827772926,67493.17801612867,4198970.807394406,-392638.2126185014,240815.8305819057,0,0.099,0.21,291495.586871388,6060.193251056156,218889.38277227047,75973.25393815266,0,2,2024-04-30
259,RM,Roma,222919.2827772926,67493.17801612867,4198970.807394406,-392638.2126185014,240815.8305819057,0,0.009,0.47,289271.7989275271,1223.6197094634394,171610.0151064457,75973.25393815266,0,4,2024-05-30
260,RM,Roma,5366529.320307832,1762640.8093114672,3145154.5668540113,169457.48832412556,537808.8609745395,0,0.009,0.54,562487.8390274345,2733.690897673331,4846834.668411917,48332.587665879684,3,1,2024-01-01
260,RM,Roma,5366529.320307832,1762640.8093114672,3145154.5668540113,169457.48832412556,537808.8609745395,0,0.041,0.27,592154.0461068457,6555.145290402783,4162018.001678705,48332.587665879684,3,1,2024-01-31
260,RM,Roma,5366529.320307832,1762640.8093114672,3145154.5668540113,169457.48832412556,537808.8609745395,0,0.066,0.54,596790.2910892192,21269.605974419774,4727754.250779121,48332.587665879684,3,1,2024-03-01
260,RM,Roma,5366529.320307832,1762640.8093114672,3145154.5668540113,169457.48832412556,537808.8609745395,0,0.033,0.21,602738.4554903498,4176.977496548125,5147976.814164463,48332.587665879684,3,2,2024-03-31
260,RM,Roma,5366529.320307832,1762640.8093114672,3145154.5668540113,169457.48832412556,537808.8609745395,0,0.026,0.39,605369.6541714664,6138.448293298668,2171932.9416679908,48332.587665879684,3,3,2024-04-30
260,RM,Roma,5366529.320307832,1762640.8093114672,3145154.5668540113,169457.48832412556,537808.8609745395,0,0.081,0.57,582637.0398522712,26900.352129979357,2981297.3231507684,48332.587665879684,3,3,2024-05-30
261,NA,Napoli,5341880.535556001,3262123.1368504274,3133004.722957839,-169600.02964796821,846342.456686666,0,0.074,0.31,863010.3430135878,19797.4572687317,2761759.1650216654,20381.736029900483,3,2,2024-01-01
261,NA,Napoli,5341880.535556001,3262123.1368504274,3133004.722957839,-169600.02964796821,846342.456686666,0,0.088,0.32,870637.3336208418,24517.147314762904,4418077.188836963,20381.736029900483,3,1,2024-01-31
261,NA,Napoli,5341880.535556001,3262123.1368504274,3133004.722957839,-169600.02964796821,846342.456686666,0,0.049,0.34,863098.5386045652,14379.221653152057,4169305.310341892,20381.736029900483,3,1,2024-03-01
261,NA,Napoli,5341880.535556001,3262123.1368504274,3133004.722957839,-169600.02964796821,846342.456686666,0,0.094,0.43,868995.4159144838,35124.794711263436,1860325.342484766,20381.736029900483,3,3,2024-03-31
261,NA,Napoli,5341880.535556001,3262123.1368504274,3133004.722957839,-169600.02964796821,846342.456686666,0,0.062,0.59,868670.7015116105,31775.97426129471,4312482.214179906,20381.736029900483,3,1,2024-04-30
261,NA,Napoli,5341880.535556001,3262123.1368504274,3133004.722957839,-169600.02964796821,846342.456686666,0,0.08,0.21,870813.9476172917,14629.6743199705,1688275.174483458,20381.736029900483,3,3,2024-05-30
262,TO,Torino,1660596.7547465079,844517.896783622,3005895.9871915793,112010.57247534487,347355.85445539834,1,0.017,0.28,418031.515618282,1989.8300143430229,1071047.6316114236,47313.6153219162,4,2,2024-01-01
262,TO,Torino,1660596.7547465079,844517.896783622,3005895.9871915793,112010.57247534487,347355.85445539834,0,0.09,0.29,379985.5771298139,9917.623563088142,763352.5522710499,47313.6153219162,4,3,2024-01-31
262,TO,Torino,1660596.7547465079,844517.896783622,3005895.9871915793,112010.57247534487,347355.85445539834,0,0.077,0.35,414029.1136603091,11158.084613145329,1415800.825102066,47313.6153219162,4,2,2024-03-01
262,TO,Torino,1660596.7547465079,844517.896783622,3005895.9871915793,112010.57247534487,347355.85445539834,1,0.226,0.44,414064.72586375143,41174.59633989144,1417522.3551175937,47313.6153219162,4,2,2024-03-31
262,TO,Torino,1660596.7547465079,844517.896783622,3005895.9871915793,112010.57247534487,347355.85445539834,0,0.066,0.41,379726.90562085307,10275.410066100285,1523725.6978653336,47313.6153219162,4,1,2024-04-30
262,TO,Torino,1660596.7547465079,844517.896783622,3005895.9871915793,112010.57247534487,347355.85445539834,0,0.068,0.4,375236.8726149548,10206.44293512677,948548.0311276411,47313.6153219162,4,1,2024-05-30
263,NA,Napoli,1988428.990921474,406245.3149100676,947499.7533490778,-820.3394124170636,542836.2493949716,0,0.02,0.42,626327.9917517995,5261.155130715115,1139423.090476272,92008.44390709049,2,3,2024-01-01
263,NA,Napoli,1988428.990921474,406245.3149100676,947499.7533490778,-820.3394124170636,542836.2493949716,0,0.004,0.22,667622.1532292808,587.5074948417672,1933589.246808526,92008.44390709049,2,2,2024-01-31
